,search_id,search_query,ts,cuid,total
2281,AQ3YJAifQUgGqIOIqHzX,run,2019-12-12 08:42:37.000 -0500,168934971,397145
2282,mP2ivqiUyOGCQeimqtFH,kendrick lamar,2018-10-25 14:25:52.000 -0400,111726989,3572
2283,50FisJlyKOiWfa1Kr27f,portrait,2019-11-26 15:27:15.000 -0500,257412364,143012
2284,Ni2srsMMYg0TyQweIJHp,fka twigs,2020-10-30 12:26:00.000 -0400,576608095,716
2285,C2XdJIZL0RoUVm3f3u9y,dive tierra bomba dive,2020-10-08 15:25:44.000 -0400,231287096,6
2286,Cs4Mdx1Be74wQjLPnrcS,nyc,2020-04-01 18:48:05.000 -0400,178206750,177545
2287,b8IB4IU4163608Vqn3nw,weval someday,2020-08-23 08:27:11.000 -0400,692556120,9
2288,tl1VWI50mx8P7gVUMZnc,http://www.smith-greene.com/,2019-09-11 10:28:42-04:00,436124458,34
2289,OhlIIjE2kakhGNkr6AcH,far from now,2020-08-14 10:32:18.000 -0400,458571734,14074
2290,e7meUHYBFPzEanJNHVEo,sea,2019-12-19 22:15:24.000 -0500,292678223,280378
2291,OFiRnN9bFA3AW6QMxFQt,gun nation,2020-02-24 23:26:36.000 -0500,677337109,32650
2292,kTq1zU2PySwnZfS92IWq,ef,2019-12-09 08:14:40.000 -0500,296447623,36412
2293,KDPY76YvHz6NyvgBBQyg,too fast,2020-06-26 09:05:04.000 -0400,425055158,11495
2294,q66aorwC9VrzOeUSDwTV,reverse,2019-11-04 02:59:25.000 -0500,236342394,45231
2295,OIqm8xqxvX0v3wX7DN4B,turkey,2018-09-30 13:53:56.000 -0400,257632524,65135
2296,6RVFUaovbd7BmWuCTFEj,greetings fromlondon,2020-11-09 13:46:08-05:00,53817167,0
2297,aCpSLcIB9aJjs9rpAct6,cairo,2019-11-28 18:12:23.000 -0500,697581838,13469
2298,t7nNUZkZW6jHSlcJoUqH,inertia brandon,2020-11-04 11:57:19.000 -0500,513481573,4
2299,hqC7MlSmr0m6i2yrLzXB,marc juan garrido,2020-01-25 15:42:30.000 -0500,43216517,3862
2300,SupGHvhZwmU7bX2yo9Nl,wilderness,2019-11-03 00:59:57.000 -0400,671204532,31871
2301,qwahvjN1maEt9K5NDElC,road trip,2018-10-10 09:22:08.000 -0400,132321846,56054
2302,1Z7s5PzZLORf4Ukc9tUC,bedrock wine,2020-09-23 17:50:06.000 -0400,474368767,14
2303,HZnkFPi6li1euRAxpBWv,what is music,2018-09-22 05:02:14.000 -0400,622720442,97241
2304,xDq6olp1Vt8BTHbfnF6e,barcelona,2020-03-18 14:54:38.000 -0400,500174842,153639
2305,ROw9Mm598SCR4XtDqiMb,the mauritania railway: backbone of the sahara,2020-03-19 18:23:29.000 -0400,359921593,4
2306,k5bkhlEfVJ3vKN5qTe7w,max cooper,2020-09-18 11:56:56.000 -0400,439148485,1025
2307,bGPKr1dELH8nrP51Usr2,the heights,2020-05-20 14:31:39.000 -0400,523134762,30680
2308,bcuwSLNht2FnjktDnTX0,lens baby,2019-11-05 14:32:40.000 -0500,84443650,23316
2309,CRSPPjlWH4ArdFOciUTa,mar,2020-07-30 21:23:11.000 -0400,190096914,138420
2310,f0DT1oXADvI9EFvcWKAN,drone,2020-07-07 09:22:41.000 -0400,560837484,268597
2311,K1TkqPKTRPhKxaOvGSfe,bonobo,2020-01-28 15:53:18.000 -0500,110660624,5483
2312,VedIStYqdXHEyoyPHSHE,river,2019-10-15 03:10:52.000 -0400,179098431,139
2313,Qa4dwisY0ABW7OASq2ii,nature,2018-09-20 13:11:50.000 -0400,575121963,353304
2314,aVJ89qF8nL9zDCUnSI74,After alone else,2019-06-28 11:22:59-04:00,125686361,561
2315,p8LraL0kWNAB9mn94y6R,disruptive,2018-10-12 03:34:02.000 -0400,74390863,9034
2316,IUNHd8OAPHqaHf8DMBA5,the bathers,2019-12-13 17:52:33.000 -0500,553940940,431
2317,fgEYYpCYnJUImhllDzNn,link,2020-06-08 16:33:09.000 -0400,519336128,138
2318,CK42ygTs3GmRbS0gPS9x,sundanceshort film,2019-05-14 02:13:28-04:00,607163183,0
2319,jhfDXP9BGmOpra7RmpZE,sky,2018-10-24 08:26:15.000 -0400,614320282,178684
2320,0dwUAcPso8yjlEAQs88q,morgan cooper,2020-02-04 06:25:19.000 -0500,539343739,386
2321,o67Drr0ofUqgLk4OQp9r,furniture,2018-10-19 16:04:17.000 -0400,51663400,92911
2322,ZQKH4xlzDWDIzZggBR6h,animation,2020-05-07 08:47:53.000 -0400,267947258,20734
2323,hGYgjp9XgRdGCQWDxbPi,ruben woodin dechamps,2020-03-04 16:48:04.000 -0500,585075867,93
2324,aj8FprhcJp4KApTrMdUq,award winner short film,2020-08-30 19:33:35.000 -0400,401765426,7236
2325,l2lX0KS9vL9FwF8Do30E,travel video,2020-04-04 00:06:51.000 -0400,217997693,137740
2326,84x8Fn6B31ve58gDXgXT,car,2020-06-30 02:59:33-04:00,109079375,386029
2327,t6XyrFNCFRa2VSo5g0ce,milky way,2019-11-03 13:06:11.000 -0500,435168387,11052
2328,9KmMW8jTIq7IAMNIHaFL,chayse irvin,2020-02-08 12:46:58.000 -0500,551677824,104
2329,6jAuqheXFFTflpUBB3nH,love storyof bo,2019-04-19 17:07:28-04:00,60045091,0
2330,O3lKi0G5KF5RGaOPAAOs,enviroments,2018-11-28 09:51:36-05:00,506815721,320
2331,wrO3Ez2UGsY2TCpI8J0j,https://stanley-mendez.org/tag/list/category.php,2019-11-04 06:36:03-05:00,109574635,0
2332,M73jlo3jdBrbjvPfOdVw,mitski,2019-11-07 20:14:50.000 -0500,643871434,134
2333,XoPFXMnLoPe99MixgW4i,new men doc,2020-04-12 23:14:51.000 -0400,426070742,41851
2334,HxVc6ZaWyWLSfZNzgLv3,demons,2018-10-19 13:35:04.000 -0400,679634434,21441
2335,xMInUk3p0g2TtLhG09mW,sometimes i think about,2020-08-29 01:46:05.000 -0400,277802398,3904
2336,WFfoUjPLlQ2FnqXIzBxB,technology commercial,2020-02-18 20:56:33.000 -0500,130546813,82247
2337,Uv7uKND0S2FFuoPjUa8x,lil buck,2019-12-06 03:49:34.000 -0500,139356793,321
2338,vBnd6cg29RbyR4KxvlpR,long term delivery,2020-04-29 12:57:59.000 -0400,257950654,1196
2339,FXKie1Oi2ttEryouYWsV,frog,2019-12-16 19:47:00.000 -0500,309768542,20618
2340,P4RrKnLud2ijZ4apJw2W,the last honey hunter,2019-11-11 03:55:40.000 -0500,306181130,109
2341,OkdCq0hCydFUgFQ7AYqt,luigi rossi scott,2020-09-14 07:57:10.000 -0400,437594202,11
2342,6Swd36UKB3GVTBHu6yZ2,delta,2020-03-19 10:42:47.000 -0400,684010871,36254
2343,N6wHbbvaC7BemoETgSpx,coffee,2020-01-07 07:17:51.000 -0500,258999713,137083
2344,LP5f8oIlFLtkYBhVdHTK,kenzo,2020-01-13 11:54:51.000 -0500,13887615,3311
2345,wWPJ3HWhDGFu7VNOaAuy,from nothing to something,2020-05-13 15:34:55.000 -0400,644713034,7612
2346,t849EISwO9pzn0LOXXO7,watchtower of turkey,2020-07-19 10:15:52-04:00,197047871,128
2347,4IYniGS4w61JVDADA5fO,70-200,2018-09-19 14:09:09.000 -0400,45880140,13619
2348,Vzl3o1yqjKxzWp1dMQIC,dance,2018-12-24 05:06:42-05:00,173340206,733136
2349,RDQ84YrAwQEtxRBZXQ4g,party,2018-09-07 09:58:21.000 -0400,274591089,538175
2350,OkO4VhIrw3ziSFrZZeDo,one,2018-09-28 07:00:46.000 -0400,686365064,2175824
2351,7KVISe9QwmbZh1BQabBY,gucci,2018-12-11 07:05:02-05:00,169228936,8310
2352,D8dUjNHn3ALGKbzDVCpD,seoul wave,2019-12-14 04:01:40.000 -0500,584426111,144
2353,YoCeWJWdniGyDSKGBPvu,daniel arnold,2020-03-03 00:10:22.000 -0500,476944867,34737
2354,nd7tRQy3OsayibXGLzdV,barcelona,2020-02-29 15:55:54.000 -0500,318765861,154240
2355,kxSCPq4te03cFLRWOOsv,https://dummyimage.com/959x237,2019-10-01 14:50:20-04:00,231375032,0
2356,TZuX1n71d8EcZ3xB2vhp,4k video,2019-11-05 21:50:09.000 -0500,428564425,111424
2357,DN1sg05MlILkp6VAtSDP,music,2020-01-24 22:40:20.000 -0500,405195180,3409675
2358,t0vvZf21iyKqFfoZU4fd,tangles and knots,2020-09-21 15:38:55.000 -0400,594802480,36
2359,MMpl2BlaxYx6Tk2w76hA,shal ngo,2020-07-27 19:05:32.000 -0400,592020037,53
2360,mDET4vWiFxktFchV8VGC,7.2,2018-09-14 03:09:41.000 -0400,665961781,3452
2361,C2OeFFBXbTVDzMPbKhGo,the vein - magma,2018-09-17 01:24:53.000 -0400,49479037,21
2362,fZ4Zvar4Zc2VsSgPkKec,https://www.smith-blankenship.biz/,2019-11-05 09:52:50+01:00,449874389,0
2363,oz7it9EQSduqmRK531KT,business documentary,2019-11-06 00:03:31.000 -0500,347541863,83872
2364,yWdz0hRGb5OQWf4AWoE9,world,2019-11-15 21:35:30.000 -0500,645625928,32
2365,xS51GtGmuhvHaPivArDf,rocket wars,2018-09-04 18:34:24.000 -0400,85120640,136
2366,DoHT2st1KUF5v9WhJihL,snowboarding,2020-07-17 22:52:53.000 -0400,491682451,75811
2367,9czg1h9YjLjdYTn90Scb,sports documentary,2018-09-04 03:39:28.000 -0400,443656688,3482
2368,ceeGkDIjTPjI4yQJagnU,volvo,2019-12-26 10:22:34.000 -0500,257114030,16857
2369,lrhctsRQXrNdTT2rYPl9,paolo nutini – iron sky,2020-09-30 18:27:54.000 -0400,157284005,63
2370,6dKfvIMKbb7ruDb6cxF1,mockumentary,2020-06-03 09:42:38.000 -0400,294853052,18
2371,jQE39F2wGQ2cbIOAHS9X,stop motion,2020-04-09 15:14:45.000 -0400,13955221,183645
2372,CNtUciW8GdMir2Z2VhwI,road trip,2018-09-20 11:50:38.000 -0400,340723536,56006
2373,PYIJQ8wPWuumnprUtnse,new york city,2018-10-20 03:23:14.000 -0400,528303751,105210
2374,kzhyntbWcD7QVL5OZPoZ,no music,2020-02-02 22:08:44.000 -0500,221381194,700519
2375,oCsVdWettyxk6qqVUv2y,speedramp,2018-09-22 10:06:54.000 -0400,391256562,110
2376,7H3Oet7QILbBwTJwFLhv,george knowles,2019-12-12 21:51:01.000 -0500,618154349,3046
2377,CpW3HGucDk7JfoivAURI,fire,2019-10-22 13:37:51-04:00,285748268,278679
2378,NaJbTLPWtoSN6XjWTCvj,animation with live action dance,2020-01-21 10:06:33.000 -0500,552668421,101927
2379,U8fR3w7ofpNPiW87PQbs,4k,2020-09-24 01:20:22-04:00,458051944,210925
2380,1Rhzowwsb99YdMj5GKJ5,afterwork,2020-02-14 03:14:36.000 -0500,300485788,2015
2381,XeG1JJLtqI3dmxPUhDD2,dreamming,2018-09-13 18:35:37.000 -0400,163940680,139965
2382,xQ1q0ns94AJjtJlt2zSc,silence breakers,2020-08-06 13:49:42.000 -0400,481950374,43
2383,g1uSJ3x1hok5QGINCTrJ,christine88@gmail.com,2019-09-04 05:39:43-04:00,34965115,0
2384,MpUf5UbqkIBY1roi95V8,space,2018-09-23 08:02:12.000 -0400,68951442,451596
2385,tqWqu6db72hgBiYbesIk,trip to mexico,2019-06-30 05:22:15+09:00,419937266,4410
2386,LD1pj0GebjhJT0wYJMzT,lights out,2020-02-24 19:46:55.000 -0500,144457436,77036
2387,DWHDmmRK12GnfNYwA1kw,リリカルスクール,2018-10-25 01:17:21.000 -0400,9694911,3
2388,oE6jFofmrPdSZf5SVJja,rock macro,2020-02-27 17:12:57.000 -0500,326904088,28043
2389,nd7tRQy3OsayibXGLzdV,barcelona,2020-06-17 23:45:21+05:30,318765861,154240
2390,jxnIDAN9TgqjDrVaAbT6,sigur ros,2020-07-29 11:13:49.000 -0400,454536825,6731
2391,8WleJyKHOiKpSPES6NM4,red light,2019-11-27 12:56:30.000 -0500,80273255,17697
2392,L1kXvB2iZQ756vZdlPP0,quick joke,2019-12-24 19:32:26.000 -0500,292646153,12545
2393,kRFgIiWdV0uLW4JERDwF,documentary,2020-03-05 02:53:38.000 -0500,28270287,483471
2394,qFGTSAW8pdr2jz2vuo2Q,london,2018-10-11 08:29:17.000 -0400,227721918,342701
2395,8cV3TMYiivTLISyr1vFD,tattoo documentary,2020-09-06 12:32:06.000 -0400,484101478,716
2396,AtdGBu5i56TweUD0cDR3,women&wine,2019-11-18 13:47:28.000 -0500,263909154,93034
2397,XhjYYOQ5LWhLZ3dmKHiY,video,2020-02-24 22:56:26.000 -0500,644793707,9620367
2398,JHEgDyiQURddatk5uY9s,abdou cisse,2020-02-05 13:31:26.000 -0500,330810082,20
2399,kqPVvDQlHkGkqQzVLRXq,dance,2019-12-20 03:04:06.000 -0500,283498925,754392
2400,CT1wJqB9zZEfJ7ODI1X5,20.73.64.234,2019-10-20 08:04:35-04:00,551490543,0
2401,xoKulRAJAdKWEHjwnhcb,dance film,2020-10-05 01:27:41.000 -0400,652798921,100
2402,cGLue3Znh8wExUymySFI,vimeo stock,2019-12-21 05:24:22.000 -0500,121060782,55848
2403,EsAxwwwtg79S0PvE38Ke,grit,2020-03-06 08:28:27.000 -0500,663300885,8136
2404,tv0GoKQN2gpirp4fmrdb,scott ransom,2019-12-10 14:04:21.000 -0500,524542795,3030
2405,ria2cSe7ZNn1yL5Tnajl,andrew harrison brown,2020-03-10 13:27:24.000 -0400,315016654,22511
2406,myAV4syI7ugBgyhNmvWd,san diego,2019-12-08 08:30:13.000 -0500,134982281,109569
2407,Uxsdo3KPs9PLFopsH8BR,hands,2020-04-06 14:34:19.000 -0400,138243000,225780
2408,VZaKKgIz6HJ06PMU0KuW,lado kvataniya,2019-12-12 16:21:06.000 -0500,517048026,65
2409,PNQyx2oGSCS4UVFwiCCd,nowness,2020-01-16 12:17:17.000 -0500,514719671,122847
2410,JpZoB6uHKWfcwLJ619cg,lockdown,2019-11-19 18:58:21.000 -0500,507939783,2089
2411,YTDO9KpxXWbQ40clNy3t,Meet,2019-03-28 04:48:15-04:00,18966722,329264
2412,llwnCjvlDHC8SNautDo6,space showreel,2020-03-09 00:00:47.000 -0400,334161478,96301
2413,yW3x0oipz6G0qwZuKsfi,nirvana dance,2020-01-03 04:32:30.000 -0500,637239052,6727
2414,pNdHBT2FIijGNDfU8MCI,typeanimation,2020-05-22 11:23:54-04:00,378832330,455
2415,XMgLvgkMIvXchUMmivoe,we are george floyd,2020-06-22 16:04:25.000 -0400,156129732,209
2416,TVLirOzQobLUaE18K806,memory,2019-11-13 21:56:57.000 -0500,304364347,199129
2417,8fTTWay0teAJhhiZ6Pa5,the purgatory of monotony,2020-06-17 13:20:41.000 -0400,239166271,14
2418,agrerKro4ZML6PIcQ0zI,yeti,2018-10-08 00:47:50.000 -0400,239296817,6658
2419,rU3U2acDCwkYAY8ghod0,ital tek,2020-05-01 00:52:26.000 -0400,40297479,104
2420,ZTt9NvSlumeRnl1CDRc2,women in politics,2018-09-17 14:56:05.000 -0400,515092171,2001
2421,SVDWZOHiI5Tqw0csPGdt,thunder road,2018-09-23 19:28:23.000 -0400,585254720,1137
2422,VJ3JRo3qLJmkJfTURZLv,amnesty international,2020-05-20 21:48:57.000 -0400,617094676,4197
2423,1BwUlkegaR3JP5OJGMed,la traffic,2019-11-21 15:43:22.000 -0500,470446974,67831
2424,NuKFn71uyP2RLb9nBkt7,denali,2018-09-12 03:24:29.000 -0400,451288822,2327
2425,tBKtGsmEreJ4DVd2Hr4a,alternate dimension,2018-10-05 14:17:31.000 -0400,130125972,207
2426,CdOOlOCu5z4XbF4AHYM1,stop motion,2019-01-10 01:38:09+02:00,632810885,191393
2427,45Hw7co0h3TLVx0J4TQ8,cycling,2020-01-29 21:48:01.000 -0500,629026238,107189
2428,fwLsCWBmqCkLTyE3AZ6J,city,2019-10-28 17:08:58.000 -0400,498234125,67
2429,koY3Qf5awoEAcxibqMdu,documentary,2020-07-29 15:18:03.000 -0400,70482464,4
2430,cyJd3kBUdsw0NAXDlMP5,the landing,2018-09-09 22:14:58.000 -0400,591071382,78451
2431,uKCDqWd1SdpEiH0Im4y9,earth,2019-10-28 01:19:32.000 -0400,254126385,188704
2432,ugUzaU8gaJUTQzQAuKFK,michael towers,2019-11-21 20:50:02.000 -0500,464036723,44214
2433,pZ69mXBXfKGFxZzKPu15,cencus,2019-08-28 23:09:14-04:00,262342445,7
2434,8HIB57c6l5FaaoftgtbH,Flemmish,2019-01-20 11:42:44-05:00,699096437,12
2435,VB4S3ljxKJBLaQ1bGBCn,world of tomorrow,2020-06-23 23:50:34.000 -0400,49692790,5663
2436,kU4TUW3rrVDzGdZtMoz2,slitscan,2020-03-17 18:10:18.000 -0400,237155511,4
2437,JNfM5grWwm5zNFhz47or,allhere,2019-07-07 01:15:03+06:00,513860581,8
2438,DE8RUaJpGaMdKwtS3jox,larkin seiple,2020-01-14 17:29:06.000 -0500,670852125,178
2439,kz7Tlp3ihrTVW0ZHaxko,barcelona,2019-02-01 01:33:08+03:00,578993146,153630
2440,QMvdyFtOimbg6fWjVT1b,4k,2019-12-14 19:28:27.000 -0500,371410850,184186
2441,OfzBdNS29tNEQ5uFetct,core values,2020-09-08 17:21:22.000 -0400,642814666,9326
2442,3Omck0CafZn4w9Z9c1ak,Democrat before old,2019-03-01 13:26:48-05:00,115273513,23
2443,BQ8oUt8uUSDFGVCyMt9E,car,2020-02-21 16:42:50.000 -0500,277032695,389295
2444,JkRb4EkwxE9apGciUpHM,moment,2019-04-02 18:23:43+04:00,610357935,249891
2445,Aqrad1ZSNRwqISr3UzBV,salam shortfilm,2019-03-02 12:40:39-05:00,122563779,1
2446,GrDBK9W02vuNctGGh4R3,deus,2020-08-10 09:17:41.000 -0400,203785152,32416
2447,2wlFq3otkSKfB0gBHe5q,memorial,2020-07-13 21:32:17.000 -0400,421838414,98710
2448,F0eIprt7IbmgwlPeWrNz,farmer,2019-11-05 22:45:31.000 -0500,360905803,31
2449,Vaa41cMz1kFpvHX2MmWN,australia,2018-10-17 10:21:03.000 -0400,358124231,216560
2450,CHYqE1Dd8U4Stbaw1WoU,surf,2019-11-25 13:40:07.000 -0500,225598231,170955
2451,IAcrNxcmVV1qnQBZCDA3,2020 short film,2020-01-21 18:02:23.000 -0500,8507752,55002
2452,3uCK61vr1ygRwPDoHnxQ,action,2019-11-11 21:59:29.000 -0500,94437148,380679
2453,TBvYxF3JnX2tbBcFBNn1,machine,2018-10-01 06:10:45.000 -0400,371689881,187761
2454,GP2E9ooMnWA1LgBwuEWT,eyes,2019-12-02 09:30:08.000 -0500,646340636,205153
2455,q23NdjEr6zGsZ6eLP0H0,buck design,2020-09-13 23:50:59.000 -0400,361576884,1353
2456,YvFLu0cTxp9GldpFCtTT,3000 miles,2018-10-06 04:43:19.000 -0400,484528630,545
2457,c4Bdo0Dfe8n1VAmksovX,chase irvin,2018-09-07 14:53:32.000 -0400,690466382,28
2458,lr46UwoYR61wwWJWt5vf,hockey,2020-02-26 02:35:49.000 -0500,543567913,49211
2459,JVOxqbi88suNvpir34Xt,enough is enough,2018-09-06 18:34:14.000 -0400,499603244,87614
2460,cQShZS1DJGpOQKuC58JU,random,2018-10-04 14:06:17.000 -0400,375242697,75614
2461,nPrYk86DtFtmr9e7oOtD,milk,2019-11-18 14:45:46.000 -0500,208247005,46377
2462,KdEkShXgiUEdDyMerrxk,new zealand,2019-05-20 20:20:12-04:00,535358242,79548
2463,UilmtYf7Whh74TLMmDEL,dean goes surfing,2018-10-26 09:39:37.000 -0400,235428924,1
2464,hT23feVQfcwpQwntdiws,360 video,2018-09-11 18:16:50.000 -0400,41541738,23217
2465,hlqwa3EteXk8vM18b5xK,sand in the sky,2018-09-13 10:06:33.000 -0400,201603936,799
2466,8sUPSjPCdOUw7B70Sd8p,music video,2020-05-08 23:37:42.000 -0400,486775868,2144
2467,SCv7G0FKLexaUm1Hy3l2,ballet,2018-10-28 01:07:42.000 -0400,302430035,58860
2468,BTWYd8Qkil5RmcaHH7dF,film,2019-11-28 06:23:08.000 -0500,510813663,2646317
2469,FEdGAsYiBJmCQQgdVGLy,dance,2019-09-07 17:12:49-04:00,237793673,733136
2470,MGLn3TfkZt1uvrVdIgG4,traffic,2019-11-11 23:34:50.000 -0500,120830601,56
2471,r9FIcNjALQEkEmxjinnr,atsushi makino,2019-10-25 07:51:22.000 -0400,140179690,16
2472,0VN3hXSIq9jEfuLTDYOX,adidas,2020-01-20 12:47:26.000 -0500,540296978,41146
2473,7M5pPfKVEnlsEGt9Ovon,lab medical commercial,2020-03-30 22:48:34.000 -0400,399846054,19871
2474,OXEfOp8tgTnBtsPgRrL1,wildlifephotography,2019-03-05 06:17:20-05:00,74171350,628
2475,IQqjXxnRT164618Kjhgw,courtmetrage,2019-11-07 00:47:50-05:00,442831260,7573
2476,z9ipmKGHymcU8IYpMYiM,share ideas,2018-09-14 13:47:31.000 -0400,319623718,13121
2477,Ky7fwWvQIWaVi2JuyWky,wildwest,2020-09-28 12:50:38-04:00,669444223,844
2478,DMuX1x9GfTNbjN5gvDws,canon eos r 4k footage,2019-10-23 23:10:40.000 -0400,291343714,43309
2479,ONqNLLYecoQ8sRZxsS35,leon bridges,2020-01-11 17:51:50.000 -0500,4172492,379
2480,1FpFqX3lT8BcM9gfDw5s,how to,2019-11-25 10:10:47.000 -0500,586469923,1995965
2481,JNtfhmzZdGlBy19gIkC6,gucci,2019-12-08 11:54:57.000 -0500,512263741,8164
2482,n5gSuQHhMHwPgtoucKQR,space,2020-01-03 10:35:12.000 -0500,605219154,507607
2483,n4sfr0oZQKHhxCQhUO8F,nature,2018-12-31 15:28:36-05:00,506429934,369723
2484,JTSxigISoWisARNOAZ3u,how to sell one video at a time,2020-03-08 17:20:40.000 -0400,80629359,94017
2485,EGMEyDLRKZBdh6vpSd6Y,drone,2020-01-07 10:44:25.000 -0500,481593818,261272
2486,CU0UymCXwx0gZk6OsZZr,hockey,2018-10-16 18:39:59.000 -0400,592067634,44012
2487,dbXpHLSmxqzyI03ilZsH,benjamin loeb,2018-10-14 13:38:32.000 -0400,169228936,120
2488,S2fhxI2Au4UCgtwZZRDT,sci fi,2018-10-16 15:29:15.000 -0400,219206421,23537
2489,trIUjNkU9e8kTDRNzyIv,founder fashion,2020-10-30 01:28:00-04:00,338746376,2087
2490,unsoejAteorlNNClhytp,documentary showreel,2020-03-21 00:52:43.000 -0400,505574760,84094
2491,21dOMBNEJLexj4x3fdcQ,territory the blaze,2020-01-18 13:44:18.000 -0500,63143799,95
2492,d1cpOw9eL6rBKp9Jt0sy,160 characters,2020-05-27 23:43:08.000 -0400,254159667,75
2493,EuRMVOyVKg3MMAMsI1W3,korua shapes,2019-12-04 16:41:46.000 -0500,591734942,54
2494,ISjq2DYfxrJVRgnTh5X5,volvo,2020-07-25 10:02:21.000 -0400,490149994,18870
2495,OmxIDMI3jrEZcZsDiiSV,knowlegeable,2020-10-04 10:21:34-04:00,597215566,35
2496,nfTVWwz6qcvzwJnqPOHW,fauve,2020-01-31 18:52:44.000 -0500,110025007,808
2497,0vyBEYNdChOlnM4CrUeI,motion design paper,2020-02-03 16:10:04.000 -0500,653333729,47412
2498,Vg6SnlvE4uoT7VCDMkRK,malika favre,2020-05-20 16:36:39.000 -0400,643152852,66
2499,ddDMCeF9DxaM4b99P7Zm,explotation,2020-04-07 22:32:43-04:00,252841941,38
2500,s4B84jN87zNXy83wGk61,randymolina@sutton-salas.com,2019-08-18 11:32:18-04:00,33962126,0
2501,zmydZK5n7KZnnUIHw0pQ,cupido,2020-09-25 13:24:00.000 -0400,447817929,887
2502,NpjxYVlzr7dS6tPDRA79,non believer,2018-10-05 00:31:43.000 -0400,345639091,636
2503,BZrl6149YZM2ZyouhGId,gregoryadams@melendez.com,2019-11-10 09:06:25-05:00,524889733,0
2504,BAVI5F73l5bwadBmWlCB,milkshake,2020-02-06 15:08:11.000 -0500,473993931,2804
2505,XhzlMsYfqxtdd7n5gh7G,documentary,2020-08-03 16:48:02.000 -0400,519611226,493848
2506,msA0LLRg7HiTw8Mq2LgR,chemicals,2019-11-04 16:31:35.000 -0500,656984824,18303
2507,5DwDlR2XwmDoJ7FK0604,cult of freedom,2018-10-15 19:02:37.000 -0400,128252570,182
2508,nsaozYBikqypcfmUBPqs,ski ad,2020-01-26 15:43:55.000 -0500,660301174,122179
2509,LflXLWpqkDB2Jyv9bppQ,sony fs7,2018-10-19 14:47:27.000 -0400,566166753,7806
2510,ed5xGCZrLW5vGQDFZZC2,documentarycommercial,2019-07-01 09:48:00-04:00,327772858,14
2511,CixbjGcuvrK1LtBCIcjH,elle fanning's fan fantasy,2018-10-26 21:08:17.000 -0400,391482848,10
2512,pk23joAXq6uJ2AL4UxaV,semi permanent,2018-10-23 12:33:49.000 -0400,231895839,791
2513,nyjKiBQQdSrPfeMtcJxp,Born,2020-01-24 06:09:21-05:00,357330566,142513
2514,cefB3MrrioSaXo1H8b4Q,typography animation,2020-03-23 09:39:57.000 -0400,204300551,42828
2515,HtQ5vGF5ghn33ykqKVkj,spooky club,2020-10-27 19:15:45.000 -0400,211358822,124
2516,74dHEVcCjwnPGZiixwlV,mv,2018-10-12 01:19:15.000 -0400,542144417,59440
2517,uFbEFGsrBZuAHZpL7Ixq,183.76.182.65,2020-10-13 07:40:11-04:00,502400188,0
2518,ZOK4ajVwXjj98VD12hKA,camping,2020-09-22 05:22:26.000 -0400,329130487,54459
2519,ESwy6CbW7u29O6sh3j1O,bangkok,2019-10-28 14:56:52.000 -0400,101088898,33154
2520,P4CVCPfIrWabYjuyQhhp,thedrummer,2019-09-23 02:48:02-04:00,130218277,16
2521,8VFfNUNR5gsDaHqsoLgk,salomon ligthelm,2018-09-14 15:36:07.000 -0400,350358055,717
2522,LGWUG9TSM58hVh7YHXfV,no go zones,2019-11-10 20:10:56.000 -0500,657303671,59099
2523,L4UXfH9Xdr7KUCeh6TXX,cooking,2018-09-06 18:10:33.000 -0400,323384095,109737
2524,P3vL6ujPILWEM0tOOXyf,salomon ligthelm,2020-07-08 19:55:45+02:00,391839133,763
2525,LoYAY6CjvspxgEVXzeOe,forest animations,2020-03-12 00:35:02.000 -0400,565978318,116738
2526,RNwkhUJZ9k9Nb9OV1hI4,rain,2020-07-08 07:06:33.000 -0400,34777343,1526
2527,Btt5e1scQbv5rrgxS2t0,future technology,2020-03-30 04:00:40.000 -0400,692907819,94939
2528,DdYlf5hgW4M3hMjt4pR4,animated documentary,2018-10-26 00:34:53.000 -0400,685882387,4901
2529,4NealuOo2WJlhmoVWzZr,china,2019-04-14 06:30:09-04:00,519341331,130616
2530,llMq72FPVbk4UJtlbqcy,mercedes benz,2019-04-24 20:26:35-04:00,429344279,23687
2531,U50ZuccaX7nMubROR4xf,100.23.31.135,2019-06-07 10:58:43-04:00,486850110,0
2532,6TL2ETsolP2iqgSJ4AKC,tim sessler,2019-10-23 16:03:55.000 -0400,410698511,203
2533,kepCB79XvXjLIreh557I,brad cuts loose,2018-09-04 21:51:09.000 -0400,161854631,2
2534,cCdOkLuy0FmQANocbfDc,the warinside,2019-09-29 04:49:25-04:00,50813079,0
2535,7RfEsSJEdBJ0JlX0njId,ali collier,2018-09-08 19:09:42.000 -0400,51564062,24
2536,u2ErCtCcncSPxSVLOrcW,portrait,2019-11-21 16:24:47.000 -0500,534948313,142840
2537,0mPMG2pHpuxMv8hIzMpS,family company,2020-06-22 13:04:18.000 -0400,451765900,28967
2538,GecOiVXjONOZgCdeOsy1,mika altskan,2020-10-15 19:33:14.000 -0400,169228936,116
2539,tqWqu6db72hgBiYbesIk,trip to mexico,2020-09-02 15:54:11.000 -0400,419937266,4410
2540,qtTcwEWdR9Jw6XsD5Hmp,paper work,2020-02-12 13:36:25.000 -0500,349215608,59132
